user id,product id,trial,refunded,purchase date,country code,media source,transaction_number
2399532,tenwords_1w_9.99_offer,f,f,2020-09-11,US,ByteDance,2
2399532,tenwords_1w_9.99_offer,f,f,2020-09-18,US,ByteDance,3
2399532,tenwords_1w_9.99_offer,f,f,2020-09-25,US,ByteDance,4
2399558,tenwords_1w_9.99_offer,f,f,2020-09-05,US,ByteDance,1
2399559,tenwords_1w_9.99_offer,f,f,2020-09-04,US,ByteDance,1
2399562,tenwords_1w_9.99_offer,f,f,2020-09-06,US,ByteDance,1
2399662,tenwords_1w_9.99_offer,f,t,2020-09-05,US,ByteDance,1
2399704,tenwords_1w_7.99_7free,t,f,2020-09-05,TW,Facebook Ads,1
2399761,tenwords_1w_9.99_offer,f,f,2020-09-05,US,ByteDance,1
2399773,tenwords_1w_7.99_7free,t,f,2020-09-05,US,ByteDance,1
2399773,tenwords_1w_7.99_7free,f,f,2020-09-12,US,ByteDance,2
2399773,tenwords_1w_7.99_7free,f,f,2020-09-19,US,ByteDance,3
2399779,tenwords_1w_9.99_offer,f,f,2020-09-05,US,Facebook Ads,1
2399785,tenwords_1w_9.99_offer,f,f,2020-09-05,US,Facebook Ads,1
2399789,tenwords_1w_9.99_offer,f,f,2020-09-05,US,ByteDance,1
2399835,tenwords_1w_9.99_offer,f,f,2020-09-05,US,ByteDance,1
2399843,tenwords_1w_7.99_7free,t,f,2020-09-05,Organic/Unknown,Organic/Unknown,1
2399861,tenwords_1w_7.99_7free,t,f,2020-07-18,Organic/Unknown,Organic/Unknown,1
2399861,tenwords_1w_7.99_7free,f,f,2020-08-26,Organic/Unknown,Organic/Unknown,2
2399861,tenwords_1w_7.99_7free,f,f,2020-09-02,Organic/Unknown,Organic/Unknown,3
2399861,tenwords_1w_7.99_7free,f,f,2020-09-09,Organic/Unknown,Organic/Unknown,4
2399905,tenwords_1w_7.99_7free,t,f,2020-09-05,BR,Facebook Ads,1
2399921,tenwords_1w_9.99_offer,f,f,2020-09-05,BR,Facebook Ads,1
2399930,tenwords_1w_7.99_7free,t,f,2020-09-05,MM,Facebook Ads,1
2399953,tenwords_1w_9.99_offer,f,f,2020-09-05,US,ByteDance,1
2399953,tenwords_1w_9.99_offer,f,f,2020-09-12,US,ByteDance,2
2399953,tenwords_1w_9.99_offer,f,f,2020-09-19,US,ByteDance,3
2399953,tenwords_1w_9.99_offer,f,f,2020-09-26,US,ByteDance,4
2399963,tenwords_1w_7.99_7free,t,f,2020-09-05,HK,Google Ads,1
2399966,tenwords_1w_9.99_offer,f,t,2020-09-05,US,Facebook Ads,1
2399966,tenwords_1w_9.99_offer,f,t,2020-09-12,US,Facebook Ads,2
2399966,tenwords_1w_9.99_offer,f,t,2020-09-19,US,Facebook Ads,3
2399992,tenwords_1w_9.99_offer,f,f,2020-09-08,HK,Google Ads,1
2399993,tenwords_1w_9.99_offer,f,f,2020-09-05,US,ByteDance,1
2399999,tenwords_1w_9.99_offer,f,f,2020-09-05,HK,Google Ads,1
2400010,tenwords_1w_9.99_offer,f,f,2020-09-05,Organic/Unknown,Organic/Unknown,1
2400011,tenwords_1w_9.99_offer,f,f,2020-09-05,US,ByteDance,1
2400011,tenwords_1w_9.99_offer,f,t,2020-09-12,US,ByteDance,2
2400011,tenwords_1w_9.99_offer,f,t,2020-09-19,US,ByteDance,3
2400018,tenwords_1w_7.99_7free,t,f,2020-09-11,Organic/Unknown,Organic/Unknown,1
2400022,tenwords_1w_9.99_offer,f,f,2020-09-05,US,Google Ads,1
2400022,tenwords_1w_9.99_offer,f,f,2020-09-12,US,Google Ads,2
2400052,tenwords_1w_9.99_offer,f,f,2020-09-05,MY,Google Ads,1
2400052,tenwords_1w_9.99_offer,f,f,2020-09-12,MY,Google Ads,2
2400120,tenwords_1w_9.99_offer,f,f,2020-09-05,UA,Facebook Ads,1
2400120,tenwords_1w_9.99_offer,f,f,2020-09-12,UA,Facebook Ads,2
2400120,tenwords_1w_9.99_offer,f,f,2020-09-19,UA,Facebook Ads,3
2400120,tenwords_1w_9.99_offer,f,f,2020-09-26,UA,Facebook Ads,4
2400141,tenwords_1w_9.99_offer,f,f,2020-09-05,US,Facebook Ads,1
2400142,tenwords_1w_9.99_offer,f,f,2020-09-05,US,ByteDance,1
2400166,tenwords_1w_9.99_offer,f,t,2020-09-05,JP,Google Ads,1
2400166,tenwords_1w_7.99_7free,f,f,2020-09-05,JP,Google Ads,2
2400169,tenwords_1w_9.99_offer,f,f,2020-09-05,US,Facebook Ads,1
2400173,tenwords_1w_7.99_7free,t,f,2020-09-05,BR,Facebook Ads,1
2400175,tenwords_1w_9.99_offer,f,f,2020-09-05,US,Facebook Ads,1
2400192,tenwords_1w_7.99_7free,t,f,2020-09-05,UK,Facebook Ads,1
2400232,tenwords_lifetime_limited_49.99,f,f,2020-09-05,US,Facebook Ads,1
2400233,tenwords_1w_9.99_offer,f,f,2020-07-24,,Organic/Unknown,1
2400235,tenwords_1w_7.99_7free,t,f,2020-09-05,US,Facebook Ads,1
2400283,tenwords_1w_9.99_offer,f,f,2020-09-05,US,Facebook Ads,1
2400285,tenwords_1w_9.99_offer,f,f,2020-09-05,NP,Facebook Ads,1
2400285,tenwords_1w_9.99_offer,f,f,2020-09-12,NP,Facebook Ads,2
2400285,tenwords_1w_9.99_offer,f,f,2020-09-19,NP,Facebook Ads,3
2400285,tenwords_1w_9.99_offer,f,f,2020-09-26,NP,Facebook Ads,4
2400289,tenwords_1w_7.99_7free,t,f,2020-09-05,US,Facebook Ads,1
2400292,tenwords_1w_9.99_offer,f,f,2020-09-05,US,ByteDance,1
2400299,tenwords_1w_7.99_7free,t,f,2020-09-05,CO,Facebook Ads,1
2400327,tenwords_1w_9.99_offer,f,f,2020-09-05,Organic/Unknown,Organic/Unknown,1
2400350,tenwords_1w_9.99_offer,f,f,2020-09-05,BO,Facebook Ads,1
2400350,tenwords_1w_9.99_offer,f,f,2020-09-12,BO,Facebook Ads,2
2400350,tenwords_1w_9.99_offer,f,f,2020-09-19,BO,Facebook Ads,3
2400362,tenwords_1w_9.99_offer,f,f,2020-09-05,HK,Google Ads,1
2400375,tenwords_1w_9.99_offer,f,f,2020-09-05,CN,Facebook Ads,1
2400375,tenwords_1w_9.99_offer,f,f,2020-09-12,CN,Facebook Ads,2
2400375,tenwords_1w_9.99_offer,f,f,2020-09-19,CN,Facebook Ads,3
2400375,tenwords_1w_9.99_offer,f,f,2020-09-26,CN,Facebook Ads,4
2400381,tenwords_1w_9.99_offer,f,f,2020-09-05,US,Facebook Ads,1
2400395,tenwords_lifetime_limited_49.99,f,f,2020-09-05,US,Facebook Ads,1
2400409,tenwords_1w_9.99_offer,f,f,2020-09-08,US,ByteDance,1
2400409,tenwords_1w_9.99_offer,f,f,2020-09-15,US,ByteDance,2
2400409,tenwords_1w_9.99_offer,f,f,2020-09-22,US,ByteDance,3
2400409,tenwords_1w_9.99_offer,f,f,2020-09-29,US,ByteDance,4
2400425,tenwords_1w_7.99_7free,t,f,2020-09-05,CA,Google Ads,1
2400453,tenwords_1w_9.99_offer,f,f,2020-09-05,TW,Google Ads,1
2400453,tenwords_1w_9.99_offer,f,f,2020-09-12,TW,Google Ads,2
2400453,tenwords_1w_9.99_offer,f,f,2020-09-19,TW,Google Ads,3
2400453,tenwords_1w_9.99_offer,f,f,2020-09-26,TW,Google Ads,4
2400480,tenwords_1w_7.99_7free,t,f,2020-09-05,SG,Facebook Ads,1
2400498,tenwords_1w_9.99_offer,f,f,2020-09-05,US,Facebook Ads,1
2400498,tenwords_1w_9.99_offer,f,f,2020-09-12,US,Facebook Ads,2
2400516,tenwords_1w_9.99_offer,f,f,2020-09-05,US,ByteDance,1
2400516,tenwords_1w_9.99_offer,f,f,2020-09-12,US,ByteDance,2
2400537,tenwords_1w_7.99_7free,t,f,2020-09-05,BR,Facebook Ads,1
2400577,tenwords_1w_7.99_7free,t,f,2020-09-05,Organic/Unknown,Organic/Unknown,1
2400584,tenwords_1w_9.99_offer,f,f,2020-09-05,US,Facebook Ads,1
2400584,tenwords_1w_9.99_offer,f,f,2020-09-12,US,Facebook Ads,2
2400584,tenwords_1w_9.99_offer,f,f,2020-09-19,US,Facebook Ads,3
2400626,tenwords_1w_9.99_offer,f,f,2020-09-05,US,ByteDance,1
2400626,tenwords_1w_9.99_offer,f,f,2020-09-12,US,ByteDance,2
2400626,tenwords_1w_9.99_offer,f,f,2020-09-19,US,ByteDance,3
2400626,tenwords_1w_9.99_offer,f,f,2020-09-26,US,ByteDance,4
2400630,tenwords_1w_9.99_offer,f,f,2020-09-05,US,ByteDance,1
2400630,tenwords_1w_9.99_offer,f,f,2020-09-12,US,ByteDance,2
2400631,tenwords_1w_9.99_offer,f,f,2020-09-05,HK,Google Ads,1
2400655,tenwords_1w_9.99_offer,f,f,2020-09-05,US,Facebook Ads,1
2400661,tenwords_1w_9.99_offer,f,t,2020-09-05,US,ByteDance,1
2400664,tenwords_1w_9.99_offer,f,f,2020-09-05,US,Facebook Ads,1
2400664,tenwords_1w_9.99_offer,f,f,2020-09-12,US,Facebook Ads,2
2400668,tenwords_1w_9.99_offer,f,f,2020-09-05,US,Facebook Ads,1
2400694,tenwords_1w_9.99_offer,f,f,2020-09-05,US,Facebook Ads,1
2400721,tenwords_1w_9.99_offer,f,f,2020-09-06,BR,Facebook Ads,1
2400724,tenwords_1w_7.99_7free,t,f,2020-09-05,UK,Facebook Ads,1
2400727,tenwords_1w_7.99_7free,t,f,2020-09-05,QA,Facebook Ads,1
2400735,tenwords_1w_9.99_offer,f,f,2020-09-05,US,ByteDance,1
2400752,tenwords_1w_9.99_offer,f,f,2020-09-10,RU,Facebook Ads,1
2400752,tenwords_1w_9.99_offer,f,f,2020-09-17,RU,Facebook Ads,2
2400761,tenwords_1w_9.99_offer,f,f,2020-09-05,CN,Google Ads,1
2400782,tenwords_1w_9.99_offer,f,f,2020-09-05,US,ByteDance,1
2400782,tenwords_1w_9.99_offer,f,t,2020-09-12,US,ByteDance,2
2400846,tenwords_1w_9.99_offer,f,f,2020-09-05,US,Facebook Ads,1
2400846,tenwords_1w_9.99_offer,f,f,2020-09-12,US,Facebook Ads,2
2400848,tenwords_1w_7.99_7free,t,f,2020-09-05,KR,Facebook Ads,1
2400848,tenwords_1w_7.99_7free,f,f,2020-09-12,KR,Facebook Ads,2
2400848,tenwords_1w_7.99_7free,f,f,2020-09-19,KR,Facebook Ads,3
2400848,tenwords_1w_7.99_7free,f,f,2020-09-26,KR,Facebook Ads,4
2400872,tenwords_1w_9.99_offer,f,f,2020-09-05,BR,Facebook Ads,1
2400872,tenwords_1w_9.99_offer,f,f,2020-09-12,BR,Facebook Ads,2
2400907,tenwords_1w_7.99_7free,t,f,2020-09-05,US,ByteDance,1
2400907,tenwords_1w_7.99_7free,f,f,2020-09-12,US,ByteDance,2
2400907,tenwords_1w_7.99_7free,f,f,2020-09-19,US,ByteDance,3
2400907,tenwords_1w_7.99_7free,f,f,2020-09-26,US,ByteDance,4
2400962,tenwords_1w_9.99_offer,f,f,2020-09-05,SK,Facebook Ads,1
2401032,tenwords_1w_9.99_offer,f,f,2020-09-05,AE,Google Ads,1
2401032,tenwords_1w_9.99_offer,f,f,2020-09-12,AE,Google Ads,2
2401032,tenwords_1w_9.99_offer,f,f,2020-09-19,AE,Google Ads,3
2401032,tenwords_1w_9.99_offer,f,f,2020-09-26,AE,Google Ads,4
2401062,tenwords_1w_9.99_offer,f,f,2020-09-05,US,Facebook Ads,1
2401062,tenwords_1w_9.99_offer,f,f,2020-09-12,US,Facebook Ads,2
2401062,tenwords_1w_9.99_offer,f,f,2020-09-19,US,Facebook Ads,3
2401111,tenwords_1w_9.99_offer,f,f,2020-09-05,QA,Facebook Ads,1
2401111,tenwords_1w_9.99_offer,f,f,2020-09-12,QA,Facebook Ads,2
2401111,tenwords_1w_9.99_offer,f,f,2020-09-19,QA,Facebook Ads,3
2401111,tenwords_1w_9.99_offer,f,f,2020-09-26,QA,Facebook Ads,4
2401120,tenwords_lifetime_limited_49.99,f,f,2020-08-23,Organic/Unknown,Organic/Unknown,1
2401124,tenwords_1w_9.99_offer,f,f,2020-09-05,HK,Facebook Ads,1
2401126,tenwords_1w_9.99_offer,f,f,2020-09-09,US,Facebook Ads,1
2401126,tenwords_1w_9.99_offer,f,f,2020-09-16,US,Facebook Ads,2
2401126,tenwords_1w_9.99_offer,f,f,2020-09-23,US,Facebook Ads,3
2401126,tenwords_1w_9.99_offer,f,f,2020-09-30,US,Facebook Ads,4
2401216,tenwords_1w_9.99_offer,f,f,2020-09-05,US,Facebook Ads,1
2401219,tenwords_1w_9.99_offer,f,f,2020-09-05,LT,Facebook Ads,1
2401219,tenwords_1w_9.99_offer,f,f,2020-09-12,LT,Facebook Ads,2
2401219,tenwords_1w_9.99_offer,f,f,2020-09-19,LT,Facebook Ads,3
2401220,tenwords_1w_9.99_offer,f,f,2020-09-06,HK,Google Ads,1
2401220,tenwords_1w_9.99_offer,f,f,2020-09-13,HK,Google Ads,2
2401220,tenwords_1w_9.99_offer,f,f,2020-09-20,HK,Google Ads,3
2401220,tenwords_1w_9.99_offer,f,f,2020-09-27,HK,Google Ads,4
2401295,tenwords_1w_9.99_offer,f,f,2020-09-05,TW,Google Ads,1
2401295,tenwords_1w_9.99_offer,f,f,2020-09-12,TW,Google Ads,2
2401320,tenwords_1w_9.99_offer,f,f,2020-09-05,NG,Facebook Ads,1
2401324,tenwords_lifetime_limited_49.99,f,f,2020-09-05,TW,Google Ads,1
2401327,tenwords_1w_7.99_7free,t,f,2020-09-05,ID,Facebook Ads,1
2401368,tenwords_1w_9.99_offer,f,f,2020-09-05,JP,Google Ads,1
2401374,tenwords_1w_7.99_7free,t,f,2020-09-05,ID,Facebook Ads,1
2401376,tenwords_1w_7.99_7free,t,f,2020-09-05,US,Facebook Ads,1
2401384,tenwords_1w_9.99_offer,f,f,2020-09-05,US,Facebook Ads,1
2401384,tenwords_1w_9.99_offer,f,f,2020-09-12,US,Facebook Ads,2
2401384,tenwords_1w_9.99_offer,f,f,2020-09-28,US,Facebook Ads,3
2401406,tenwords_1w_9.99_offer,f,f,2020-09-05,TR,Facebook Ads,1
2401414,tenwords_1w_9.99_offer,f,f,2020-09-05,US,Google Ads,1
2401414,tenwords_1w_9.99_offer,f,f,2020-09-12,US,Google Ads,2
2401414,tenwords_1w_9.99_offer,f,f,2020-09-19,US,Google Ads,3
2401414,tenwords_1w_9.99_offer,f,f,2020-09-26,US,Google Ads,4
2401442,tenwords_1w_9.99_offer,f,f,2020-09-05,HK,Google Ads,1
2401442,tenwords_1w_9.99_offer,f,f,2020-09-12,HK,Google Ads,2
2401442,tenwords_1w_9.99_offer,f,f,2020-09-19,HK,Google Ads,3
2401442,tenwords_1w_9.99_offer,f,f,2020-09-26,HK,Google Ads,4
2401459,tenwords_lifetime_limited_49.99,f,f,2020-09-05,BR,Facebook Ads,1
2401481,tenwords_1w_9.99_offer,f,f,2020-09-05,DE,Facebook Ads,1
2401481,tenwords_1w_9.99_offer,f,f,2020-09-12,DE,Facebook Ads,2
2401485,tenwords_1w_9.99_offer,f,f,2020-09-05,HK,Facebook Ads,1
2401509,tenwords_1w_9.99_offer,f,f,2020-09-05,JP,Google Ads,1
2401574,tenwords_1w_9.99_offer,f,f,2020-09-05,BG,Facebook Ads,1
2401574,tenwords_1w_9.99_offer,f,f,2020-09-12,BG,Facebook Ads,2
2401574,tenwords_1w_9.99_offer,f,f,2020-09-19,BG,Facebook Ads,3
2401575,tenwords_1w_9.99_offer,f,f,2020-09-05,GH,Google Ads,1
2401591,tenwords_1w_7.99_7free,t,f,2020-09-05,AU,Facebook Ads,1
2401591,tenwords_1w_7.99_7free,f,f,2020-09-12,AU,Facebook Ads,2
2401646,tenwords_1w_9.99_offer,f,f,2020-09-05,RU,Facebook Ads,1
2401648,tenwords_1w_9.99_offer,f,f,2020-09-05,JP,Google Ads,1
2401648,tenwords_1w_9.99_offer,f,f,2020-09-12,JP,Google Ads,2
2401648,tenwords_1w_9.99_offer,f,f,2020-09-19,JP,Google Ads,3
2401648,tenwords_1w_9.99_offer,f,f,2020-09-26,JP,Google Ads,4
2401688,tenwords_1w_9.99_offer,f,f,2020-09-05,US,Facebook Ads,1
2401701,tenwords_1w_9.99_offer,f,f,2020-09-05,RU,Facebook Ads,1
2401747,tenwords_1w_9.99_offer,f,f,2020-09-05,RU,Facebook Ads,1
2401747,tenwords_1w_9.99_offer,f,f,2020-09-12,RU,Facebook Ads,2
2401764,tenwords_1w_9.99_offer,f,f,2020-09-05,IT,Facebook Ads,1
2401764,tenwords_1w_9.99_offer,f,f,2020-09-12,IT,Facebook Ads,2
2401764,tenwords_1w_9.99_offer,f,f,2020-09-19,IT,Facebook Ads,3
2401764,tenwords_1w_9.99_offer,f,f,2020-09-26,IT,Facebook Ads,4
2401782,tenwords_1w_9.99_offer,f,t,2020-09-05,TW,Google Ads,1
2401782,tenwords_1w_9.99_offer,f,t,2020-09-12,TW,Google Ads,2
2401782,tenwords_1w_9.99_offer,f,t,2020-09-19,TW,Google Ads,3
2401782,tenwords_1w_9.99_offer,f,t,2020-09-26,TW,Google Ads,4
2401801,tenwords_1w_9.99_offer,f,f,2020-09-05,TZ,Facebook Ads,1
2401801,tenwords_1w_9.99_offer,f,f,2020-09-25,TZ,Facebook Ads,2
2401813,tenwords_1w_9.99_offer,f,f,2020-09-05,FR,Facebook Ads,1
2401818,tenwords_1w_9.99_offer,f,f,2020-09-05,US,Facebook Ads,1
2401818,tenwords_1w_9.99_offer,f,f,2020-09-12,US,Facebook Ads,2
2401818,tenwords_1w_9.99_offer,f,f,2020-09-19,US,Facebook Ads,3
2401818,tenwords_1w_9.99_offer,f,f,2020-09-26,US,Facebook Ads,4
2401859,tenwords_1w_7.99_7free,t,f,2020-09-05,HR,Facebook Ads,1
2401923,tenwords_1w_9.99_offer,f,t,2020-09-05,JP,Facebook Ads,1
2401950,tenwords_1w_9.99_offer,f,f,2020-09-05,US,Facebook Ads,1
2401984,tenwords_1w_7.99_7free,t,f,2020-09-05,BR,Facebook Ads,1
2401984,tenwords_1w_7.99_7free,f,f,2020-09-12,BR,Facebook Ads,2
2401984,tenwords_1w_7.99_7free,f,f,2020-09-19,BR,Facebook Ads,3
2401984,tenwords_1w_7.99_7free,f,f,2020-09-26,BR,Facebook Ads,4
2401997,tenwords_1w_7.99_7free,t,f,2020-09-05,JP,Facebook Ads,1
2402013,tenwords_1w_9.99_offer,f,f,2020-09-05,US,Facebook Ads,1
2402013,tenwords_1w_9.99_offer,f,f,2020-09-12,US,Facebook Ads,2
2402013,tenwords_1w_9.99_offer,f,f,2020-09-19,US,Facebook Ads,3
2402013,tenwords_1w_9.99_offer,f,f,2020-09-26,US,Facebook Ads,4
2402027,tenwords_lifetime_limited_49.99,f,f,2020-09-05,PH,Google Ads,1
2402047,tenwords_1w_9.99_offer,f,f,2020-09-05,Organic/Unknown,Organic/Unknown,1
2402052,tenwords_1w_9.99_offer,f,f,2020-09-05,AR,Facebook Ads,1
2402141,tenwords_1w_7.99_7free,t,f,2020-09-05,TW,Google Ads,1
2402166,tenwords_1w_9.99_offer,f,f,2020-09-05,KR,Facebook Ads,1
2402222,tenwords_1w_9.99_offer,f,f,2020-09-05,AU,Google Ads,1
2402228,tenwords_1w_7.99_7free,t,f,2020-09-05,KR,Facebook Ads,1
2402237,tenwords_1w_7.99_7free,t,f,2020-09-05,FR,Facebook Ads,1
2402238,tenwords_1w_9.99_offer,f,f,2020-09-05,Organic/Unknown,Organic/Unknown,1
2402257,tenwords_lifetime_limited_49.99,f,f,2020-09-05,AE,Google Ads,1
2402265,tenwords_1w_9.99_offer,f,f,2020-09-05,BR,Facebook Ads,1
2402267,tenwords_1w_9.99_offer,f,f,2020-09-05,AU,Google Ads,1
2402267,tenwords_1w_9.99_offer,f,f,2020-09-12,AU,Google Ads,2
2402267,tenwords_1w_9.99_offer,f,f,2020-09-19,AU,Google Ads,3
2402267,tenwords_1w_9.99_offer,f,f,2020-09-26,AU,Google Ads,4
2402280,tenwords_1w_9.99_offer,f,f,2020-08-20,Organic/Unknown,Organic/Unknown,1
2402280,tenwords_1w_9.99_offer,f,f,2020-08-27,Organic/Unknown,Organic/Unknown,2
2402280,tenwords_1w_9.99_offer,f,f,2020-09-03,Organic/Unknown,Organic/Unknown,3
2402355,tenwords_1w_7.99_7free,t,f,2020-09-05,US,Facebook Ads,1
2402359,tenwords_1w_9.99_offer,f,f,2020-09-05,CN,Google Ads,1
2402361,tenwords_1w_7.99_7free,t,f,2020-09-05,Organic/Unknown,Organic/Unknown,1
2402381,tenwords_lifetime_limited_49.99,f,f,2020-09-05,KW,Facebook Ads,1
2402399,tenwords_1w_7.99_7free,t,f,2020-09-05,Organic/Unknown,Organic/Unknown,1
2402442,tenwords_1w_9.99_offer,f,f,2020-09-05,HU,Facebook Ads,1
2402542,tenwords_1w_9.99_offer,f,f,2020-09-05,BR,Facebook Ads,1
2402578,tenwords_1w_9.99_offer,f,f,2020-09-05,RO,Facebook Ads,1
2402595,tenwords_1w_7.99_7free,t,f,2020-09-06,RU,Facebook Ads,1
2402625,tenwords_1w_9.99_offer,f,f,2020-09-05,CZ,Facebook Ads,1
2402625,tenwords_1w_9.99_offer,f,f,2020-09-12,CZ,Facebook Ads,2
2402625,tenwords_1w_9.99_offer,f,f,2020-09-19,CZ,Facebook Ads,3
2402625,tenwords_1w_9.99_offer,f,f,2020-09-26,CZ,Facebook Ads,4
2402641,tenwords_1w_7.99_7free,t,f,2020-09-07,SG,Facebook Ads,1
2402739,tenwords_1w_7.99_7free,t,f,2020-09-05,AE,Facebook Ads,1
2402778,tenwords_1w_9.99_offer,f,f,2020-09-05,UA,Facebook Ads,1
2402778,tenwords_1w_9.99_offer,f,f,2020-09-12,UA,Facebook Ads,2
2402778,tenwords_1w_9.99_offer,f,f,2020-09-19,UA,Facebook Ads,3
2402778,tenwords_1w_9.99_offer,f,f,2020-09-26,UA,Facebook Ads,4
2402792,tenwords_1w_9.99_offer,f,f,2020-09-09,US,Facebook Ads,1
2402874,tenwords_1w_9.99_offer,f,f,2020-09-05,BR,Facebook Ads,1
2402894,tenwords_1w_9.99_offer,f,f,2020-09-05,Organic/Unknown,Organic/Unknown,1
2402942,tenwords_1w_7.99_7free,t,f,2020-09-05,TW,Google Ads,1
2403019,tenwords_1w_9.99_offer,f,f,2020-09-05,US,ByteDance,1
2403019,tenwords_1w_9.99_offer,f,f,2020-09-12,US,ByteDance,2
2403019,tenwords_1w_9.99_offer,f,f,2020-09-19,US,ByteDance,3
2403019,tenwords_1w_9.99_offer,f,f,2020-09-26,US,ByteDance,4
2403027,tenwords_1w_7.99_7free,t,f,2020-09-05,CO,Facebook Ads,1
2403071,tenwords_1w_9.99_offer,f,f,2020-09-04,Organic/Unknown,Organic/Unknown,1
2403071,tenwords_1w_9.99_offer,f,f,2020-09-11,Organic/Unknown,Organic/Unknown,2
2403071,tenwords_1w_9.99_offer,f,f,2020-09-18,Organic/Unknown,Organic/Unknown,3
2403071,tenwords_1w_9.99_offer,f,f,2020-09-25,Organic/Unknown,Organic/Unknown,4
2403073,tenwords_1w_7.99_7free,t,f,2020-09-05,US,Facebook Ads,1
2403088,tenwords_1w_9.99_offer,f,f,2020-09-05,Organic/Unknown,Organic/Unknown,1
2403088,tenwords_1w_9.99_offer,f,f,2020-09-12,Organic/Unknown,Organic/Unknown,2
2403088,tenwords_1w_9.99_offer,f,f,2020-09-19,Organic/Unknown,Organic/Unknown,3
2403088,tenwords_1w_9.99_offer,f,f,2020-09-26,Organic/Unknown,Organic/Unknown,4
2403118,tenwords_1w_9.99_offer,f,f,2020-09-05,US,Facebook Ads,1
2403194,tenwords_1w_9.99_offer,f,t,2020-09-05,CA,Google Ads,1
2403194,tenwords_1w_9.99_offer,f,t,2020-09-12,CA,Google Ads,2
2403345,tenwords_lifetime_limited_49.99,f,f,2020-09-05,US,Facebook Ads,1
2403374,tenwords_1w_9.99_offer,f,f,2020-09-05,QA,Facebook Ads,1
2403403,tenwords_1w_9.99_offer,f,f,2020-09-05,BR,Facebook Ads,1
2403451,tenwords_1w_7.99_7free,t,f,2020-09-05,US,Facebook Ads,1
2403486,tenwords_lifetime_limited_49.99,f,f,2020-09-05,ES,Facebook Ads,1
2403527,tenwords_1w_9.99_offer,f,f,2020-09-05,US,Google Ads,1
2403530,tenwords_1w_9.99_offer,f,f,2020-09-05,BR,Facebook Ads,1
2403568,tenwords_1w_9.99_offer,f,f,2020-09-05,US,Google Ads,1
2403568,tenwords_1w_9.99_offer,f,f,2020-09-12,US,Google Ads,2
2403568,tenwords_1w_9.99_offer,f,f,2020-09-19,US,Google Ads,3
2403568,tenwords_1w_9.99_offer,f,f,2020-09-26,US,Google Ads,4
2403569,tenwords_1w_7.99_7free,t,f,2020-09-05,US,Facebook Ads,1
2403582,tenwords_1w_9.99_offer,f,f,2020-09-05,BR,Facebook Ads,1
2403582,tenwords_1w_9.99_offer,f,f,2020-09-12,BR,Facebook Ads,2
2403582,tenwords_1w_9.99_offer,f,f,2020-09-19,BR,Facebook Ads,3
2403582,tenwords_1w_9.99_offer,f,f,2020-09-26,BR,Facebook Ads,4
2403583,tenwords_1w_7.99_7free,t,f,2020-09-05,US,ByteDance,1
2403600,tenwords_1w_9.99_offer,f,f,2020-09-05,CA,Google Ads,1
2403600,tenwords_1w_9.99_offer,f,f,2020-09-12,CA,Google Ads,2
2403600,tenwords_1w_9.99_offer,f,f,2020-09-19,CA,Google Ads,3
2403600,tenwords_1w_9.99_offer,f,f,2020-09-26,CA,Google Ads,4
2403611,tenwords_1w_9.99_offer,f,f,2020-09-05,FR,Facebook Ads,1
2403611,tenwords_1w_9.99_offer,f,f,2020-09-12,FR,Facebook Ads,2
2403611,tenwords_1w_9.99_offer,f,f,2020-09-19,FR,Facebook Ads,3
2403611,tenwords_1w_9.99_offer,f,f,2020-09-26,FR,Facebook Ads,4
2403620,tenwords_1w_7.99_7free,t,f,2020-09-05,DK,Facebook Ads,1
2403620,tenwords_1w_7.99_7free,f,f,2020-09-12,DK,Facebook Ads,2
2403661,tenwords_1w_9.99_offer,f,f,2020-09-05,US,ByteDance,1
2403687,tenwords_1w_9.99_offer,f,f,2020-09-05,Organic/Unknown,Organic/Unknown,1
2403690,tenwords_1w_7.99_7free,t,f,2020-09-05,UA,Facebook Ads,1
2403690,tenwords_1w_7.99_7free,f,f,2020-09-25,UA,Facebook Ads,2
2403697,tenwords_1w_9.99_offer,f,f,2020-09-06,RU,Facebook Ads,1
2403709,tenwords_1w_9.99_offer,f,f,2020-09-05,JP,Google Ads,1
2403709,tenwords_1w_9.99_offer,f,f,2020-09-12,JP,Google Ads,2
2403709,tenwords_1w_9.99_offer,f,f,2020-09-19,JP,Google Ads,3
2403709,tenwords_1w_9.99_offer,f,f,2020-09-26,JP,Google Ads,4
2403713,tenwords_1w_7.99_7free,t,f,2020-09-05,IT,Facebook Ads,1
2403714,tenwords_1w_7.99_7free,t,f,2020-09-05,US,ByteDance,1
2403715,tenwords_1w_7.99_7free,t,f,2020-09-05,IN,Facebook Ads,1
2403717,tenwords_1w_9.99_offer,f,f,2020-09-05,US,Facebook Ads,1
2403717,tenwords_1w_9.99_offer,f,f,2020-09-12,US,Facebook Ads,2
2403717,tenwords_1w_9.99_offer,f,f,2020-09-19,US,Facebook Ads,3
2403717,tenwords_1w_9.99_offer,f,f,2020-09-26,US,Facebook Ads,4
2403734,tenwords_1w_9.99_offer,f,f,2020-09-05,UA,Facebook Ads,1
2403771,tenwords_1w_9.99_offer,f,f,2020-09-05,US,Facebook Ads,1
2403771,tenwords_1w_9.99_offer,f,f,2020-09-12,US,Facebook Ads,2
